row_key,volume,printed_page,year,body,kind,set_from,summary,archive_org
p-X-413,X,413,1585,Venus,observation,GKS 311 folio,"Saturn/Venus/Sun observations (1585, Nov 22–23)",https://archive.org/details/operaomniaedidit10brahuoft/page/n455
p-X-414,X,414,1585,Venus,observation,GKS 311 folio,"Saturn/Venus/Sun observations (1585, Nov 23–24)",https://archive.org/details/operaomniaedidit10brahuoft/page/n456
p-X-415,X,415,1585,Venus,observation,GKS 311 folio,"Saturn/Venus place & observations (1585, Nov 24–Dec 17)",https://archive.org/details/operaomniaedidit10brahuoft/page/n457
p-X-416,X,416,1585,Fixed stars,observation,GKS 311 folio,"start of Observationes Distantiarum Stellarum Fixarum (1585, Jan 7–9)",https://archive.org/details/operaomniaedidit10brahuoft/page/n458
p-X-417,X,417,1585,Fixed stars,observation,GKS 311 folio,"fixed-star distance catalogue (1585, Jan 9–21)",https://archive.org/details/operaomniaedidit10brahuoft/page/n459
p-X-418,X,418,1585,Fixed stars,observation,GKS 311 folio,"fixed-star distance catalogue (1585, Jan 22–Feb 19)",https://archive.org/details/operaomniaedidit10brahuoft/page/n460
p-X-420,X,420,1585,Fixed stars,observation,GKS 311 folio,"fixed-star distance catalogue (1585, Oct 22–Nov 23)",https://archive.org/details/operaomniaedidit10brahuoft/page/n462
p-X-421,X,421,1585,Fixed stars,observation,GKS 311 folio,"fixed-star distance catalogue (1585, Nov 23–25)",https://archive.org/details/operaomniaedidit10brahuoft/page/n463
p-X-424,X,424,1585,Fixed stars,observation,GKS 311 folio,"fixed-star meridian altitudes catalogue (1585, Jan 10–14)",https://archive.org/details/operaomniaedidit10brahuoft/page/n466
p-X-425,X,425,1585,,observation,GKS 311 folio,"fixed-star declinations + meridian altitudes (1585, Jan 14–21)",https://archive.org/details/operaomniaedidit10brahuoft/page/n467
p-X-430,X,430,,,apparatus,,Corrigenda (editorial errata list),https://archive.org/details/operaomniaedidit10brahuoft/page/n472
p-X-433,X,433,,,apparatus,,Quae Decimo Tomo Continentur (table of contents),https://archive.org/details/operaomniaedidit10brahuoft/page/n475
p-XI-1,XI,1,1586,Sun,observation,GKS 311 folio,"Observationes anni 1586, Observationes Solis (Jan)",https://archive.org/details/operaomniaedidit11brahuoft/page/n15
p-XI-3,XI,3,1586,Sun,observation,GKS 311 folio,"Observationes Solis (1586, Feb–Mar)",https://archive.org/details/operaomniaedidit11brahuoft/page/n17
p-XI-4,XI,4,1586,Sun,observation,GKS 311 folio,"Observationes Solis (1586, Apr–May)",https://archive.org/details/operaomniaedidit11brahuoft/page/n18
p-XI-5,XI,5,1586,Sun,observation,GKS 311 folio,"May 7 P.M. solar refraction table + Observationes Solis (1586, May)",https://archive.org/details/operaomniaedidit11brahuoft/page/n19
p-XI-6,XI,6,1586,Sun,observation,GKS 311 folio,"Observationes Solis + solar refraction table (1586, May 26–Jun 5)",https://archive.org/details/operaomniaedidit11brahuoft/page/n20
p-XI-7,XI,7,1586,Sun,observation,GKS 311 folio,"solar refraction tables (1586, Jun 6–9)",https://archive.org/details/operaomniaedidit11brahuoft/page/n21
p-XI-8,XI,8,1586,Sun,observation,GKS 311 folio,"solar refraction tables + meridian altitudes (1586, Jun 12–20)",https://archive.org/details/operaomniaedidit11brahuoft/page/n22
p-XI-9,XI,9,1586,Sun,observation,GKS 311 folio,"solar azimuth/altitude + meridian altitudes (1586, Jun 20–Jul 24)",https://archive.org/details/operaomniaedidit11brahuoft/page/n23
p-XI-12,XI,12,1586,Sun,observation,GKS 311 folio,"Observationes Solis (1586, Oct 29–Nov 6)",https://archive.org/details/operaomniaedidit11brahuoft/page/n26
p-XI-13,XI,13,1586,Sun,observation,GKS 311 folio,"Observationes Solis (1586, Nov 7–Dec 2)",https://archive.org/details/operaomniaedidit11brahuoft/page/n27
p-XI-14,XI,14,1586,Sun,observation,GKS 311 folio,"Observationes Solis (1586, Dec) + horologium/triangle notes",https://archive.org/details/operaomniaedidit11brahuoft/page/n28
p-XI-15,XI,15,1586,Sun,observation,GKS 311 folio,Loca Solis (1586) + Dec 2 RA-determination,https://archive.org/details/operaomniaedidit11brahuoft/page/n29
p-XI-16,XI,16,1586,,observation,GKS 311 folio,"Sun's place: RA / time-reduction computations (1586, blocks I–IV)",https://archive.org/details/operaomniaedidit11brahuoft/page/n30
p-XI-17,XI,17,1586,,observation,GKS 311 folio,"Sun's place: RA/time-reduction (1586, blocks IV–VI) + Dec 16 azimuth-triangle",https://archive.org/details/operaomniaedidit11brahuoft/page/n31
p-XI-18,XI,18,1586,,observation,GKS 311 folio,"Sun's place RA via Spica/Arcturus (1586, blocks I–IV)",https://archive.org/details/operaomniaedidit11brahuoft/page/n32
p-XI-19,XI,19,1586,Moon,observation,GKS 311 folio,"Sun's place RA (block V) + Observationes Lunae (1586, Jan 21)",https://archive.org/details/operaomniaedidit11brahuoft/page/n33
p-XI-20,XI,20,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Jan 22–23)",https://archive.org/details/operaomniaedidit11brahuoft/page/n34
p-XI-22,XI,22,1586,,observation,GKS 311 folio,"Moon position vs Alphonsine/Copernican + Sun-Moon obs (1586, Jan 24 / Sept 24)",https://archive.org/details/operaomniaedidit11brahuoft/page/n36
p-XI-23,XI,23,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Sept 26 / Oct 10)",https://archive.org/details/operaomniaedidit11brahuoft/page/n37
p-XI-24,XI,24,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Oct 13–14)",https://archive.org/details/operaomniaedidit11brahuoft/page/n38
p-XI-25,XI,25,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Oct 16–22)",https://archive.org/details/operaomniaedidit11brahuoft/page/n39
p-XI-26,XI,26,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Oct 22 cont.)",https://archive.org/details/operaomniaedidit11brahuoft/page/n40
p-XI-27,XI,27,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Oct 22 cont.): Moon–Jupiter",https://archive.org/details/operaomniaedidit11brahuoft/page/n41
p-XI-28,XI,28,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Oct 22 cont. / Oct 25)",https://archive.org/details/operaomniaedidit11brahuoft/page/n42
p-XI-29,XI,29,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Oct 26)",https://archive.org/details/operaomniaedidit11brahuoft/page/n43
p-XI-30,XI,30,1586,Moon,observation,GKS 311 folio,"Loca Lunae: reduced Moon positions (1586, Jan 21–23, Sept 24)",https://archive.org/details/operaomniaedidit11brahuoft/page/n44
p-XI-31,XI,31,1586,Moon,observation,GKS 311 folio,"Loca Lunae (1586, Sept 26) + Observationes Oct 24",https://archive.org/details/operaomniaedidit11brahuoft/page/n45
p-XI-32,XI,32,,Moon,observation,GKS 311 folio,Loca Lunae Oct 25–26 (obs vs Alphonsine/Copernican/Prutenic) + Oct 29 obs,https://archive.org/details/operaomniaedidit11brahuoft/page/n46
p-XI-33,XI,33,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Oct 29 cont. / Nov 3–4)",https://archive.org/details/operaomniaedidit11brahuoft/page/n47
p-XI-34,XI,34,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Nov 4 cont.)",https://archive.org/details/operaomniaedidit11brahuoft/page/n48
p-XI-36,XI,36,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Nov 4 cont.)",https://archive.org/details/operaomniaedidit11brahuoft/page/n50
p-XI-37,XI,37,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Nov 4 cont. / Nov 7 / Nov 10)",https://archive.org/details/operaomniaedidit11brahuoft/page/n51
p-XI-38,XI,38,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Nov 10 cont. / Nov 11)",https://archive.org/details/operaomniaedidit11brahuoft/page/n52
p-XI-39,XI,39,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Nov 11 cont. / Nov 12 / Nov 13)",https://archive.org/details/operaomniaedidit11brahuoft/page/n53
p-XI-40,XI,40,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Nov 13 cont. / Nov 16 / Nov 18)",https://archive.org/details/operaomniaedidit11brahuoft/page/n54
p-XI-41,XI,41,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Nov 23)",https://archive.org/details/operaomniaedidit11brahuoft/page/n55
p-XI-42,XI,42,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Nov 23 cont. / Nov 24)",https://archive.org/details/operaomniaedidit11brahuoft/page/n56
p-XI-43,XI,43,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Nov 24 cont.)",https://archive.org/details/operaomniaedidit11brahuoft/page/n57
p-XI-44,XI,44,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Nov 28–29, Dec 1)",https://archive.org/details/operaomniaedidit11brahuoft/page/n58
p-XI-46,XI,46,1586,Moon,observation,GKS 311 folio,"Observationes Lunae (1586, Dec 1 cont. / Dec 7 / Dec 22 / Dec 31)",https://archive.org/details/operaomniaedidit11brahuoft/page/n60
p-XI-48,XI,48,1586,Saturn,observation,GKS 311 folio,"Observationes Saturni (1586, Oct 11–13)",https://archive.org/details/operaomniaedidit11brahuoft/page/n62
p-XI-49,XI,49,1586,Saturn,observation,GKS 311 folio,"Observationes Saturni (1586, Oct 13–18, Nov 6)",https://archive.org/details/operaomniaedidit11brahuoft/page/n63
p-XI-50,XI,50,1586,Saturn,observation,GKS 311 folio,"Observationes Saturni (1586, Nov 6 cont.–16)",https://archive.org/details/operaomniaedidit11brahuoft/page/n64
p-XI-51,XI,51,1586,Saturn,observation,GKS 311 folio,"Observationes Saturni (1586, Nov 17–Dec 26)",https://archive.org/details/operaomniaedidit11brahuoft/page/n65
p-XI-52,XI,52,1586,Saturn,observation,GKS 311 folio,Saturn obs (Dec 26–31) + Loca Saturni (1586),https://archive.org/details/operaomniaedidit11brahuoft/page/n66
p-XI-53,XI,53,1586,Jupiter,observation,GKS 311 folio,"Saturn place comp. + start of Observationes Iovis (1586, Jan 13–22)",https://archive.org/details/operaomniaedidit11brahuoft/page/n67
p-XI-54,XI,54,1586,Jupiter,observation,GKS 311 folio,"Observationes Iovis (1586, Jan 23–Feb 7, Sept 23–Oct 10)",https://archive.org/details/operaomniaedidit11brahuoft/page/n68
p-XI-55,XI,55,1586,Jupiter,observation,GKS 311 folio,"Observationes Iovis (1586, Oct 30–31)",https://archive.org/details/operaomniaedidit11brahuoft/page/n69
p-XI-56,XI,56,1586,Jupiter,observation,GKS 311 folio,"Observationes Iovis (1586, Nov 1–8)",https://archive.org/details/operaomniaedidit11brahuoft/page/n70
p-XI-57,XI,57,1586,Jupiter,observation,GKS 311 folio,"Observationes Iovis (1586, Nov 8 cont. / Nov 11 / Nov 23)",https://archive.org/details/operaomniaedidit11brahuoft/page/n71
p-XI-58,XI,58,1586,Jupiter,observation,GKS 311 folio,"Observationes Iovis (1586, Nov 24–Dec 15)",https://archive.org/details/operaomniaedidit11brahuoft/page/n72
p-XI-59,XI,59,1586,Jupiter,observation,GKS 311 folio,"Observationes Iovis (1586, Dec 15 cont. / Dec 16 / Dec 22 / Dec 26)",https://archive.org/details/operaomniaedidit11brahuoft/page/n73
p-XI-60,XI,60,1586,Jupiter,observation,GKS 311 folio,"Observationes Iovis (1586, Dec 26 cont. / Dec 27 / Dec 31)",https://archive.org/details/operaomniaedidit11brahuoft/page/n74
p-XI-62,XI,62,1586,Jupiter,observation,GKS 311 folio,Iovis place: triple computation (apodixis) Dec 26 (1586),https://archive.org/details/operaomniaedidit11brahuoft/page/n76
p-XI-65,XI,65,1586,Mars,observation,GKS 311 folio,"Observationes Martis (1586, Nov 8–23)",https://archive.org/details/operaomniaedidit11brahuoft/page/n79
p-XI-66,XI,66,1586,Mars,observation,GKS 311 folio,"Observationes Martis (1586, Dec 1–22) + place computation",https://archive.org/details/operaomniaedidit11brahuoft/page/n80
p-XI-67,XI,67,1586,Venus,observation,GKS 311 folio,"Observationes Veneris (1586, Nov 4–7)",https://archive.org/details/operaomniaedidit11brahuoft/page/n81
p-XI-68,XI,68,1586,Venus,observation,GKS 311 folio,"Observationes Veneris (1586, Nov 7 cont.–13)",https://archive.org/details/operaomniaedidit11brahuoft/page/n82
p-XI-69,XI,69,1586,Venus,observation,GKS 311 folio,"Observationes Veneris (1586, Nov 13–29)",https://archive.org/details/operaomniaedidit11brahuoft/page/n83
p-XI-70,XI,70,1586,Venus,observation,GKS 311 folio,"Observationes Veneris (1586, Dec 1–7)",https://archive.org/details/operaomniaedidit11brahuoft/page/n84
p-XI-71,XI,71,1586,Venus,observation,GKS 311 folio,"Observationes Veneris (1586, Dec 7–16)",https://archive.org/details/operaomniaedidit11brahuoft/page/n85
p-XI-72,XI,72,1586,Venus,observation,GKS 311 folio,"Observationes Veneris (1586, Dec 16 cont. / Dec 22)",https://archive.org/details/operaomniaedidit11brahuoft/page/n86
p-XI-73,XI,73,1586,Venus,observation,GKS 311 folio,"Observationes Veneris (1586, Dec 23–26)",https://archive.org/details/operaomniaedidit11brahuoft/page/n87
p-XI-74,XI,74,1586,Venus,observation,GKS 311 folio,"Observationes Veneris (1586, Dec 26 cont. / Dec 27)",https://archive.org/details/operaomniaedidit11brahuoft/page/n88
p-XI-75,XI,75,1586,Venus,observation,GKS 311 folio,"Observationes Veneris (1586, Dec 26 cont. / Dec 30 / Dec 31)",https://archive.org/details/operaomniaedidit11brahuoft/page/n89
p-XI-76,XI,76,1587,Venus,observation,GKS 311 folio,"Venus (Dec 31 cont.) + Venus place + start of Observationes Mercurii (1587, Jan 21–22)",https://archive.org/details/operaomniaedidit11brahuoft/page/n90
p-XI-79,XI,79,1586,Mercury,observation,GKS 311 folio,"Observationes Mercurii: place computation (1586, Oct 25 & 29)",https://archive.org/details/operaomniaedidit11brahuoft/page/n93
p-XI-81,XI,81,1586,Mercury,observation,GKS 311 folio,"Observationes Mercurii: Spica/Mercury refraction study (1586, Nov 1–2)",https://archive.org/details/operaomniaedidit11brahuoft/page/n95
p-XI-82,XI,82,1586,Mercury,observation,GKS 311 folio,"Observationes Mercurii (1586, Nov 2 cont. / Nov 4)",https://archive.org/details/operaomniaedidit11brahuoft/page/n96
p-XI-83,XI,83,1586,Mercury,observation,GKS 311 folio,"Observationes Mercurii (1586, Nov 7–8)",https://archive.org/details/operaomniaedidit11brahuoft/page/n97
p-XI-84,XI,84,1586,Mercury,observation,GKS 311 folio,Mercury/Spica obs + TABELLA REFRACTIONUM (1586),https://archive.org/details/operaomniaedidit11brahuoft/page/n98
p-XI-85,XI,85,1586,Mercury,observation,GKS 311 folio,"Mercury place computations (1586, Oct 25–Nov 2)",https://archive.org/details/operaomniaedidit11brahuoft/page/n99
p-XI-86,XI,86,1586,Mercury,observation,GKS 311 folio,"Mercury place computations + Recapitulatio (1586, Nov)",https://archive.org/details/operaomniaedidit11brahuoft/page/n100
p-XI-87,XI,87,1586,Mercury,observation,GKS 311 folio,Mercury: observed vs Alphonsine/Prutenic comparison + motion tables (1586),https://archive.org/details/operaomniaedidit11brahuoft/page/n101
p-XI-89,XI,89,1586,Fixed stars,observation,GKS 311 folio,"Observationes Stellarum Fixarum (1586, Feb 13 / Sept–Nov)",https://archive.org/details/operaomniaedidit11brahuoft/page/n103
p-XI-91,XI,91,1586,Fixed stars,observation,GKS 311 folio,"Observationes Stellarum Fixarum (1586, Jan–Nov): Taurus face",https://archive.org/details/operaomniaedidit11brahuoft/page/n105
p-XI-92,XI,92,1586,Fixed stars,observation,GKS 311 folio,Taurus distances + Observationes Stellarum in Geminis (1586),https://archive.org/details/operaomniaedidit11brahuoft/page/n106
p-XI-93,XI,93,1586,Fixed stars,observation,GKS 311 folio,"Observationes Stellarum in Geminis (1586, Feb–Mar, Nov, Dec)",https://archive.org/details/operaomniaedidit11brahuoft/page/n107
p-XI-94,XI,94,1586,Fixed stars,observation,GKS 311 folio,Observationes Stellarum in Cancro & in Leone (1586),https://archive.org/details/operaomniaedidit11brahuoft/page/n108
p-XI-95,XI,95,1586,Fixed stars,observation,GKS 311 folio,"Observationes Stellarum in Leone (1586, Jan–Mar)",https://archive.org/details/operaomniaedidit11brahuoft/page/n109
p-XI-100,XI,100,1586,Fixed stars,observation,GKS 311 folio,"Observationes Stellarum (Aquarius) (1586, Oct 31–Dec 17)",https://archive.org/details/operaomniaedidit11brahuoft/page/n114
p-XI-101,XI,101,1586,Fixed stars,observation,GKS 311 folio,Observationes Stellarum in Piscibus + northern asterisms (1586),https://archive.org/details/operaomniaedidit11brahuoft/page/n115
p-XI-106,XI,106,1586,,observation,GKS 311 folio,"Northern asterisms: Cassiopeia, Draco, Ursa (1586, Mar)",https://archive.org/details/operaomniaedidit11brahuoft/page/n120
p-XI-107,XI,107,1586,,observation,GKS 311 folio,"Northern asterisms (1586, Jun–Sept)",https://archive.org/details/operaomniaedidit11brahuoft/page/n121
p-XI-109,XI,109,1586,,observation,GKS 311 folio,"Northern asterisms: Pegasus, Antinous (1586, Oct 19–Nov 1)",https://archive.org/details/operaomniaedidit11brahuoft/page/n123
p-XI-110,XI,110,1586,,observation,GKS 311 folio,"Northern asterisms: Polaris/Pegasus/Ophiuchus (1586, Nov 6–13)",https://archive.org/details/operaomniaedidit11brahuoft/page/n124
p-XI-111,XI,111,1586,,observation,GKS 311 folio,"Northern asterisms: Lyra/Cygnus/Ophiuchus + circumpolars (1586, Nov 16–24)",https://archive.org/details/operaomniaedidit11brahuoft/page/n125
